path,config_id,class,config_json,leaf,params,macs,input_kind,input_shapes,out_shapes,count,lat_mean_ms,lat_median_ms,lat_std_ms
model.10.m.0.ffn.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,33024,,tensor,"[[1, 256, 15, 20]]","[[1, 128, 15, 20]]",7,0.8108,0.833,0.119
model.10.m.0.ffn.1.conv,1712e7d5e9da8bf3,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,32768,9830400,tensor,"[[1, 256, 15, 20]]","[[1, 128, 15, 20]]",7,0.7615,0.7804,0.116
model.10.m.0.ffn.1.act,6349974901edc3ae,Identity,"{""class"": ""Identity""}",True,0,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",7,0.0044,0.0046,0.0004
model.11,558011dc253c52df,Upsample,"{""class"": ""Upsample""}",True,0,,tensor,"[[1, 256, 15, 20]]","[[1, 256, 30, 40]]",7,1.5715,1.4622,0.2269
model.12,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 256, 30, 40], [1, 128, 30, 40]]","[[1, 384, 30, 40]]",7,0.5866,0.5452,0.29
model.13,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,111296,,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",7,8.9458,8.8966,0.4161
model.13.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,49408,,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",7,3.5067,3.6595,0.3568
model.13.cv1.conv,593fe36f63e08017,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,49152,58982400,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",7,3.1016,2.8915,0.3694
model.13.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",7,2.3304,2.0302,0.4984
model.13.cv2.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",7,1.9202,1.7055,0.4392
model.13.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,37056,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",7,2.6717,2.6838,0.2742
model.13.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18496,,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",7,1.2606,1.0853,0.2437
model.13.m.0.cv1.conv,9e4de22a76a0b361,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",7,1.1121,0.9413,0.2372
model.13.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18560,,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",7,1.1826,1.1053,0.2715
model.13.m.0.cv2.conv,6a1d500e1827091d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",7,0.9863,0.9174,0.2582
model.14,558011dc253c52df,Upsample,"{""class"": ""Upsample""}",True,0,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 60, 80]]",7,0.4509,0.4723,0.0443
model.15,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 128, 60, 80], [1, 128, 60, 80]]","[[1, 256, 60, 80]]",7,1.4289,1.3632,0.1943
model.16,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,32096,,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",7,14.2053,14.2611,0.4186
model.16.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,16512,,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",7,6.0534,6.0341,0.1879
model.16.cv1.conv,15a5a87053111448,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16384,78643200,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",7,5.4772,5.397,0.1823
model.16.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6272,,tensor,"[[1, 96, 60, 80]]","[[1, 64, 60, 80]]",7,3.9336,3.9358,0.2292
model.16.cv2.conv,4bbc089f08e24d13,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 96, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6144,29491200,tensor,"[[1, 96, 60, 80]]","[[1, 64, 60, 80]]",7,3.2964,3.3579,0.2588
model.16.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,9312,,tensor,"[[1, 32, 60, 80]]","[[1, 32, 60, 80]]",7,3.6391,3.692,0.2696
model.16.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,4640,,tensor,"[[1, 32, 60, 80]]","[[1, 16, 60, 80]]",7,1.5447,1.4301,0.2589
model.16.m.0.cv1.conv,04290e6ccde316eb,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [1, 1]}",True,4608,22118400,tensor,"[[1, 32, 60, 80]]","[[1, 16, 60, 80]]",7,1.3552,1.2532,0.2527
model.16.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,4672,,tensor,"[[1, 16, 60, 80]]","[[1, 32, 60, 80]]",7,1.829,1.6582,0.2805
model.16.m.0.cv2.conv,58db6d670a6061c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,4608,22118400,tensor,"[[1, 16, 60, 80]]","[[1, 32, 60, 80]]",7,1.3658,1.3363,0.1816
model.17,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 30, 40]]",7,2.0439,1.9364,0.2687
model.17.conv,d33f342ed0013fe8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [2, 2]}",True,36864,44236800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 30, 40]]",7,1.834,1.7176,0.2643
model.18,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 64, 30, 40], [1, 128, 30, 40]]","[[1, 192, 30, 40]]",7,0.3033,0.2154,0.2003
model.19,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,86720,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",7,7.5168,7.5103,0.3531
model.19.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",7,2.3976,2.4882,0.3271
model.19.cv1.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",7,1.901,1.7464,0.3554
model.19.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",7,2.5007,2.6042,0.3063
model.19.cv2.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",7,2.1599,2.3,0.3287
model.19.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,37056,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",7,2.2904,2.1742,0.2449
model.19.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18496,,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",7,1.1201,1.1143,0.054
model.19.m.0.cv1.conv,9e4de22a76a0b361,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",7,0.9728,0.9735,0.0451
model.19.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18560,,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",7,1.0599,0.9856,0.1922
model.19.m.0.cv2.conv,6a1d500e1827091d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",7,0.8882,0.821,0.1846
model.20,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,147712,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 15, 20]]",7,2.0804,1.9116,0.309
model.20.conv,4b4c3f50477a05c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [2, 2]}",True,147456,44236800,tensor,"[[1, 128, 30, 40]]","[[1, 128, 15, 20]]",7,1.9054,1.7544,0.3118
model.21,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 128, 15, 20], [1, 256, 15, 20]]","[[1, 384, 15, 20]]",7,0.1266,0.1424,0.025
model.22,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,378880,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",7,9.5391,9.5538,0.2801
model.22.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,98816,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",7,1.5354,1.5435,0.0855
model.22.cv1.conv,a5afdd11be223ff4,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",True,98304,29491200,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",7,1.3176,1.3215,0.0717
model.22.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,98816,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",7,1.6271,1.4211,0.2784
model.22.cv2.conv,a5afdd11be223ff4,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",True,98304,29491200,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",7,1.3703,1.2466,0.1839
model.22.m.0,e371addf8e0cb08a,C3k,"{""class"": ""C3k""}",False,181248,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",7,6.0114,5.8542,0.3812
model.22.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,8320,,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",7,0.9351,0.8658,0.2649
model.22.m.0.cv1.conv,00b2e6a5f34b1125,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,8192,2457600,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",7,0.7853,0.674,0.2681
model.22.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,8320,,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",7,1.026,0.901,0.3166
model.22.m.0.cv2.conv,00b2e6a5f34b1125,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,8192,2457600,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",7,0.881,0.7293,0.3181
model.22.m.0.cv3,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,16640,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",7,0.7445,0.7252,0.0511
model.22.m.0.cv3.conv,347e13f415663a02,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16384,4915200,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",7,0.6014,0.5783,0.0462
model.22.m.0.m,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,147968,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,3.1285,3.118,0.2711
model.22.m.0.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,73984,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,1.761,1.661,0.1866
model.22.m.0.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,0.9761,0.9,0.11
model.22.m.0.m.0.cv1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,0.8105,0.763,0.0992
model.22.m.0.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,0.7158,0.7017,0.0764
model.22.m.0.m.0.cv2.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,0.5777,0.5766,0.0661
model.22.m.0.m.1,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,73984,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,1.3308,1.2892,0.1237
model.22.m.0.m.1.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,0.6396,0.6414,0.0568
model.22.m.0.m.1.cv1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,0.5121,0.5033,0.0519
model.22.m.0.m.1.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,0.6274,0.5904,0.0658
model.22.m.0.m.1.cv2.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,0.488,0.4672,0.048
model.23,513dd5b90ed4c6df,Detect,"{""class"": ""Detect"", ""nc"": 80, ""reg_max"": 16, ""stride"": ""tensor([ 8., 16., 32.])""}",False,464912,,list,"[[1, 64, 60, 80], [1, 128, 30, 40], [1, 256, 15, 20]]","[[1, 84, 6300]]",7,57.4464,56.7984,1.5849
model.23.cv2.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,78144,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",7,14.8633,14.8663,0.7971
model.23.cv2.0.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",7,6.1965,6.2067,0.6466
model.23.cv2.0.0.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,176947200,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",7,5.5996,5.6945,0.5097
model.23.cv2.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",7,6.0018,6.2038,0.4269
model.23.cv2.0.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,176947200,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",7,5.4195,5.6136,0.4362
model.23.cv2.0.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,19660800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",7,2.5916,2.5744,0.3555
model.23.cv2.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,115008,,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",7,5.8186,5.1559,1.2622
model.23.cv2.1.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,73856,,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",7,3.4919,3.2013,1.0289
model.23.cv2.1.0.conv,e738866af6faefef,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,73728,88473600,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",7,3.1626,2.9873,0.7567
model.23.cv2.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",7,1.5929,1.4526,0.3004
model.23.cv2.1.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,44236800,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",7,1.3881,1.2626,0.278
model.23.cv2.1.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,4915200,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",7,0.6701,0.7093,0.0887
model.23.cv2.2,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,188736,,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",7,3.1035,3.0375,0.2433
model.23.cv2.2.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,147584,,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",7,2.0231,2.0467,0.3359
model.23.cv2.2.0.conv,cb3f2f7786092fa1,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,147456,44236800,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",7,1.8332,1.8666,0.347
model.23.cv2.2.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,0.8627,0.8261,0.0861
model.23.cv2.2.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,0.703,0.6625,0.0812
model.23.cv2.2.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,1228800,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",7,0.1627,0.1533,0.0357
model.23.cv3.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,19904,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",7,17.1831,17.1514,0.2386
model.23.cv3.0.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,5984,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",7,6.6904,6.6845,0.2007
model.23.cv3.0.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,704,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",7,3.3189,3.4366,0.4202
model.23.cv3.0.0.0.conv,28f8a71deb45c071,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 64, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,576,2764800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",7,2.801,2.9066,0.4231
model.23.cv3.0.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,5280,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",7,3.3239,3.1535,0.3772
model.23.cv3.0.0.1.conv,cc8ea5a806e2feb0,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,5120,24576000,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",7,2.6117,2.3601,0.3931
model.23.cv3.0.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",7,7.4854,7.2527,0.3734
model.23.cv3.0.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",7,3.8676,3.9257,0.1416
model.23.cv3.0.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,3456000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",7,3.186,3.22,0.1283
model.23.cv3.0.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",7,3.5638,3.4839,0.2677
model.23.cv3.0.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,30720000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",7,2.7568,2.6443,0.2807
model.23.cv3.0.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,30720000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",7,2.9312,2.7094,0.3668
model.23.cv3.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,25728,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",7,6.1996,6.2149,0.1204
model.23.cv3.1.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,11808,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",7,3.1937,3.2233,0.2957
model.23.cv3.1.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,1408,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 30, 40]]",7,1.705,1.6858,0.2969
model.23.cv3.1.0.0.conv,d8b623f69d3ca6d9,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 128, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [1, 1]}",True,1152,1382400,tensor,"[[1, 128, 30, 40]]","[[1, 128, 30, 40]]",7,1.3776,1.3184,0.3141
model.23.cv3.1.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,10400,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",7,1.45,1.1902,0.3655
