path,config_id,class,config_json,leaf,params,macs,input_kind,input_shapes,out_shapes,count,lat_mean_ms,lat_median_ms,lat_std_ms
model.10.m.0.ffn.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,33024,,tensor,"[[1, 256, 15, 20]]","[[1, 128, 15, 20]]",5,0.9203,0.7481,0.3988
model.10.m.0.ffn.1.conv,1712e7d5e9da8bf3,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,32768,9830400,tensor,"[[1, 256, 15, 20]]","[[1, 128, 15, 20]]",5,0.8675,0.7025,0.3988
model.10.m.0.ffn.1.act,6349974901edc3ae,Identity,"{""class"": ""Identity""}",True,0,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",5,0.0043,0.0045,0.0004
model.11,558011dc253c52df,Upsample,"{""class"": ""Upsample""}",True,0,,tensor,"[[1, 256, 15, 20]]","[[1, 256, 30, 40]]",5,1.6858,1.6741,0.2747
model.12,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 256, 30, 40], [1, 128, 30, 40]]","[[1, 384, 30, 40]]",5,0.6443,0.4985,0.2557
model.13,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,111296,,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",5,8.5932,8.1336,1.0521
model.13.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,49408,,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",5,3.5319,3.1415,0.6256
model.13.cv1.conv,593fe36f63e08017,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,49152,58982400,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",5,3.186,2.81,0.6297
model.13.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,2.0113,1.877,0.3222
model.13.cv2.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,1.7184,1.5964,0.3041
model.13.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,37056,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",5,2.6857,2.4451,0.4329
model.13.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18496,,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",5,1.2263,1.164,0.0971
model.13.m.0.cv1.conv,9e4de22a76a0b361,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",5,1.0586,1.001,0.1122
model.13.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18560,,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",5,1.341,1.0634,0.4831
model.13.m.0.cv2.conv,6a1d500e1827091d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",5,1.1635,0.8808,0.4858
model.14,558011dc253c52df,Upsample,"{""class"": ""Upsample""}",True,0,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 60, 80]]",5,0.6399,0.5492,0.2453
model.15,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 128, 60, 80], [1, 128, 60, 80]]","[[1, 256, 60, 80]]",5,1.6811,1.5212,0.3241
model.16,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,32096,,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",5,13.988,13.9819,0.3476
model.16.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,16512,,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",5,5.997,5.9398,0.2008
model.16.cv1.conv,15a5a87053111448,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16384,78643200,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",5,5.434,5.3734,0.2077
model.16.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6272,,tensor,"[[1, 96, 60, 80]]","[[1, 64, 60, 80]]",5,3.7496,3.6687,0.2565
model.16.cv2.conv,4bbc089f08e24d13,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 96, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6144,29491200,tensor,"[[1, 96, 60, 80]]","[[1, 64, 60, 80]]",5,3.1537,3.0782,0.2783
model.16.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,9312,,tensor,"[[1, 32, 60, 80]]","[[1, 32, 60, 80]]",5,3.4972,3.5603,0.3466
model.16.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,4640,,tensor,"[[1, 32, 60, 80]]","[[1, 16, 60, 80]]",5,1.3159,1.3203,0.0265
model.16.m.0.cv1.conv,04290e6ccde316eb,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [1, 1]}",True,4608,22118400,tensor,"[[1, 32, 60, 80]]","[[1, 16, 60, 80]]",5,1.1355,1.1504,0.0283
model.16.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,4672,,tensor,"[[1, 16, 60, 80]]","[[1, 32, 60, 80]]",5,1.666,1.6429,0.1745
model.16.m.0.cv2.conv,58db6d670a6061c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,4608,22118400,tensor,"[[1, 16, 60, 80]]","[[1, 32, 60, 80]]",5,1.3427,1.2898,0.162
model.17,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 30, 40]]",5,2.4387,2.0628,0.5902
model.17.conv,d33f342ed0013fe8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [2, 2]}",True,36864,44236800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 30, 40]]",5,2.2468,1.8603,0.5921
model.18,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 64, 30, 40], [1, 128, 30, 40]]","[[1, 192, 30, 40]]",5,0.2293,0.2339,0.0135
model.19,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,86720,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,8.1076,8.2939,0.5406
model.19.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,2.4742,2.6563,0.3762
model.19.cv1.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,1.9537,1.8359,0.3287
model.19.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,2.8848,2.9769,0.433
model.19.cv2.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,2.4088,2.6349,0.5121
model.19.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,37056,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",5,2.3858,2.3189,0.2368
model.19.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18496,,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",5,1.1901,1.1143,0.1394
model.19.m.0.cv1.conv,9e4de22a76a0b361,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",5,1.0258,0.9543,0.1409
model.19.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18560,,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",5,1.0919,1.0028,0.1714
model.19.m.0.cv2.conv,6a1d500e1827091d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",5,0.9156,0.8232,0.1702
model.20,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,147712,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 15, 20]]",5,2.004,1.9282,0.2622
model.20.conv,4b4c3f50477a05c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [2, 2]}",True,147456,44236800,tensor,"[[1, 128, 30, 40]]","[[1, 128, 15, 20]]",5,1.8366,1.7547,0.2622
model.21,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 128, 15, 20], [1, 256, 15, 20]]","[[1, 384, 15, 20]]",5,0.1214,0.1033,0.0277
model.22,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,378880,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",5,10.9332,10.67,1.0627
model.22.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,98816,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",5,1.4662,1.4522,0.0411
model.22.cv1.conv,a5afdd11be223ff4,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",True,98304,29491200,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",5,1.246,1.243,0.0125
model.22.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,98816,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",5,1.6894,1.5149,0.3813
model.22.cv2.conv,a5afdd11be223ff4,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",True,98304,29491200,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",5,1.4971,1.328,0.3841
model.22.m.0,e371addf8e0cb08a,C3k,"{""class"": ""C3k""}",False,181248,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",5,7.4477,7.507,1.1421
model.22.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,8320,,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",5,1.1873,1.1289,0.6329
model.22.m.0.cv1.conv,00b2e6a5f34b1125,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,8192,2457600,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",5,1.05,0.9878,0.6335
model.22.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,8320,,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",5,1.059,0.8765,0.3613
model.22.m.0.cv2.conv,00b2e6a5f34b1125,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,8192,2457600,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",5,0.8655,0.6972,0.3495
model.22.m.0.cv3,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,16640,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",5,1.0152,0.7496,0.5806
model.22.m.0.cv3.conv,347e13f415663a02,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16384,4915200,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",5,0.8757,0.614,0.5739
model.22.m.0.m,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,147968,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,3.9328,3.7818,1.2003
model.22.m.0.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,73984,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,2.0493,1.834,0.5215
model.22.m.0.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,1.2708,0.9645,0.4521
model.22.m.0.m.0.cv1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,1.0017,0.8215,0.3688
model.22.m.0.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.7082,0.7439,0.0875
model.22.m.0.m.0.cv2.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.5705,0.6048,0.0774
model.22.m.0.m.1,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,73984,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,1.8496,1.2677,1.1696
model.22.m.0.m.1.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.9403,0.6279,0.6472
model.22.m.0.m.1.cv1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.8053,0.488,0.6403
model.22.m.0.m.1.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.8458,0.6025,0.5083
model.22.m.0.m.1.cv2.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.7173,0.4784,0.4989
model.23,513dd5b90ed4c6df,Detect,"{""class"": ""Detect"", ""nc"": 80, ""reg_max"": 16, ""stride"": ""tensor([ 8., 16., 32.])""}",False,464912,,list,"[[1, 64, 60, 80], [1, 128, 30, 40], [1, 256, 15, 20]]","[[1, 84, 6300]]",5,55.0509,54.8752,1.0092
model.23.cv2.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,78144,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,13.8212,13.5834,0.5345
model.23.cv2.0.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,5.5868,5.7776,0.3781
model.23.cv2.0.0.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,176947200,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,4.9685,5.1508,0.3823
model.23.cv2.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,5.5367,5.3319,0.3116
model.23.cv2.0.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,176947200,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,4.829,4.7484,0.2061
model.23.cv2.0.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,19660800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,2.6136,2.4722,0.5211
model.23.cv2.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,115008,,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",5,5.2366,4.8897,0.4722
model.23.cv2.1.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,73856,,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",5,2.8843,2.5676,0.477
model.23.cv2.1.0.conv,e738866af6faefef,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,73728,88473600,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",5,2.6492,2.2858,0.5021
model.23.cv2.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",5,1.4621,1.503,0.0944
model.23.cv2.1.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,44236800,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",5,1.2464,1.2389,0.0813
model.23.cv2.1.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,4915200,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",5,0.8281,0.6847,0.2856
model.23.cv2.2,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,188736,,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",5,2.6823,2.559,0.2208
model.23.cv2.2.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,147584,,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",5,1.6912,1.5957,0.2104
model.23.cv2.2.0.conv,cb3f2f7786092fa1,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,147456,44236800,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",5,1.5354,1.4492,0.2084
model.23.cv2.2.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.795,0.7979,0.0185
model.23.cv2.2.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.6452,0.6409,0.0228
model.23.cv2.2.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,1228800,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.1456,0.1422,0.0119
model.23.cv3.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,19904,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",5,16.8115,16.7868,0.2309
model.23.cv3.0.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,5984,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",5,6.9401,6.9833,0.2201
model.23.cv3.0.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,704,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,3.2843,3.2967,0.2233
model.23.cv3.0.0.0.conv,28f8a71deb45c071,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 64, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,576,2764800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,2.7141,2.724,0.219
model.23.cv3.0.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,5280,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",5,3.6068,3.6944,0.2778
model.23.cv3.0.0.1.conv,cc8ea5a806e2feb0,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,5120,24576000,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",5,2.7321,2.5633,0.3674
model.23.cv3.0.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",5,7.1727,7.1686,0.2437
model.23.cv3.0.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",5,3.321,3.0623,0.4011
model.23.cv3.0.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,3456000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",5,2.6485,2.4228,0.3849
model.23.cv3.0.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",5,3.8019,3.8429,0.2169
model.23.cv3.0.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,30720000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",5,3.1305,3.2452,0.2949
model.23.cv3.0.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,30720000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",5,2.6208,2.5969,0.071
model.23.cv3.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,25728,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",5,6.5237,6.4916,0.3397
model.23.cv3.1.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,11808,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",5,3.5031,3.5146,0.0523
model.23.cv3.1.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,1408,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 30, 40]]",5,2.227,2.2447,0.0465
model.23.cv3.1.0.0.conv,d8b623f69d3ca6d9,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 128, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [1, 1]}",True,1152,1382400,tensor,"[[1, 128, 30, 40]]","[[1, 128, 30, 40]]",5,1.6878,1.7566,0.2651
model.23.cv3.1.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,10400,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",5,1.2361,1.235,0.0266
