path,config_id,class,config_json,leaf,params,macs,input_kind,input_shapes,out_shapes,count,lat_mean_ms,lat_median_ms,lat_std_ms
model.10.m.0.ffn.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,33024,,tensor,"[[1, 256, 15, 20]]","[[1, 128, 15, 20]]",29,0.9137,0.6951,0.6816
model.10.m.0.ffn.1.conv,1712e7d5e9da8bf3,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,32768,9830400,tensor,"[[1, 256, 15, 20]]","[[1, 128, 15, 20]]",29,0.8486,0.6277,0.6739
model.10.m.0.ffn.1.act,6349974901edc3ae,Identity,"{""class"": ""Identity""}",True,0,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",29,0.0043,0.004,0.0009
model.11,558011dc253c52df,Upsample,"{""class"": ""Upsample""}",True,0,,tensor,"[[1, 256, 15, 20]]","[[1, 256, 30, 40]]",29,1.7526,1.5402,0.6261
model.12,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 256, 30, 40], [1, 128, 30, 40]]","[[1, 384, 30, 40]]",29,0.5292,0.4739,0.2434
model.13,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,111296,,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",29,9.1408,8.5227,3.5221
model.13.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,49408,,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",29,3.5538,3.4199,0.8693
model.13.cv1.conv,593fe36f63e08017,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,49152,58982400,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",29,3.1335,2.8326,0.7889
model.13.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,2.3049,1.9515,1.2308
model.13.cv2.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,1.7942,1.5888,0.8504
model.13.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,37056,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",29,2.8231,2.692,1.2463
model.13.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18496,,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",29,1.3728,1.0911,0.5834
model.13.m.0.cv1.conv,9e4de22a76a0b361,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",29,1.1855,0.9486,0.5609
model.13.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18560,,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",29,1.2621,1.0259,0.6508
model.13.m.0.cv2.conv,6a1d500e1827091d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",29,1.0219,0.8428,0.5533
model.14,558011dc253c52df,Upsample,"{""class"": ""Upsample""}",True,0,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 60, 80]]",29,0.6035,0.4909,0.3029
model.15,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 128, 60, 80], [1, 128, 60, 80]]","[[1, 256, 60, 80]]",29,1.5517,1.4259,0.3954
model.16,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,32096,,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",29,14.6701,14.0114,3.5741
model.16.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,16512,,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",29,6.2475,5.9163,1.5261
model.16.cv1.conv,15a5a87053111448,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16384,78643200,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",29,5.6559,5.3335,1.395
model.16.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6272,,tensor,"[[1, 96, 60, 80]]","[[1, 64, 60, 80]]",29,3.7889,3.7697,0.2193
model.16.cv2.conv,4bbc089f08e24d13,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 96, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6144,29491200,tensor,"[[1, 96, 60, 80]]","[[1, 64, 60, 80]]",29,3.1809,3.2205,0.2266
model.16.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,9312,,tensor,"[[1, 32, 60, 80]]","[[1, 32, 60, 80]]",29,3.8888,3.7331,1.5378
model.16.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,4640,,tensor,"[[1, 32, 60, 80]]","[[1, 16, 60, 80]]",29,1.6236,1.3712,0.7563
model.16.m.0.cv1.conv,04290e6ccde316eb,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [1, 1]}",True,4608,22118400,tensor,"[[1, 32, 60, 80]]","[[1, 16, 60, 80]]",29,1.4111,1.1869,0.6553
model.16.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,4672,,tensor,"[[1, 16, 60, 80]]","[[1, 32, 60, 80]]",29,1.8119,1.6049,0.795
model.16.m.0.cv2.conv,58db6d670a6061c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,4608,22118400,tensor,"[[1, 16, 60, 80]]","[[1, 32, 60, 80]]",29,1.4244,1.2808,0.6851
model.17,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 30, 40]]",29,2.3542,2.246,0.4276
model.17.conv,d33f342ed0013fe8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [2, 2]}",True,36864,44236800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 30, 40]]",29,2.0968,1.9089,0.4148
model.18,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 64, 30, 40], [1, 128, 30, 40]]","[[1, 192, 30, 40]]",29,0.2501,0.2426,0.0643
model.19,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,86720,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,7.6618,7.4783,0.5641
model.19.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,2.257,2.0721,0.3461
model.19.cv1.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,1.8833,1.76,0.3169
model.19.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,2.3761,2.1107,0.5232
model.19.cv2.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,1.9715,1.7519,0.4866
model.19.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,37056,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",29,2.6314,2.7764,0.415
model.19.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18496,,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",29,1.3026,1.1259,0.2908
model.19.m.0.cv1.conv,9e4de22a76a0b361,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",29,1.1034,0.9603,0.2446
model.19.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18560,,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",29,1.1913,1.0353,0.3219
model.19.m.0.cv2.conv,6a1d500e1827091d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",29,1.0124,0.8676,0.3129
model.20,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,147712,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 15, 20]]",29,2.147,1.9531,0.5278
model.20.conv,4b4c3f50477a05c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [2, 2]}",True,147456,44236800,tensor,"[[1, 128, 30, 40]]","[[1, 128, 15, 20]]",29,1.9409,1.7387,0.5341
model.21,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 128, 15, 20], [1, 256, 15, 20]]","[[1, 384, 15, 20]]",29,0.2497,0.1465,0.2092
model.22,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,378880,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",29,9.7643,9.3565,1.0246
model.22.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,98816,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",29,1.5866,1.4866,0.2547
model.22.cv1.conv,a5afdd11be223ff4,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",True,98304,29491200,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",29,1.3372,1.2837,0.1515
model.22.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,98816,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",29,1.7213,1.494,0.3999
model.22.cv2.conv,a5afdd11be223ff4,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",True,98304,29491200,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",29,1.4725,1.2732,0.3587
model.22.m.0,e371addf8e0cb08a,C3k,"{""class"": ""C3k""}",False,181248,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",29,6.1142,6.0495,0.8799
model.22.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,8320,,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",29,0.7611,0.6706,0.2147
model.22.m.0.cv1.conv,00b2e6a5f34b1125,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,8192,2457600,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",29,0.6135,0.5079,0.2009
model.22.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,8320,,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",29,0.8789,0.7908,0.2137
model.22.m.0.cv2.conv,00b2e6a5f34b1125,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,8192,2457600,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",29,0.7324,0.6527,0.2023
model.22.m.0.cv3,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,16640,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",29,0.8163,0.7048,0.269
model.22.m.0.cv3.conv,347e13f415663a02,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16384,4915200,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",29,0.6679,0.57,0.2503
model.22.m.0.m,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,147968,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,3.4473,3.3516,0.7085
model.22.m.0.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,73984,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,1.9494,1.9285,0.5672
model.22.m.0.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,1.0347,0.9212,0.2743
model.22.m.0.m.0.cv1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.8697,0.7769,0.2156
model.22.m.0.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.8234,0.7497,0.3369
model.22.m.0.m.0.cv2.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.6487,0.5908,0.3106
model.22.m.0.m.1,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,73984,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,1.4614,1.3917,0.2744
model.22.m.0.m.1.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.7056,0.666,0.1459
model.22.m.0.m.1.cv1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.5709,0.5348,0.1364
model.22.m.0.m.1.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.6844,0.6171,0.1749
model.22.m.0.m.1.cv2.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.5357,0.4825,0.1457
model.23,513dd5b90ed4c6df,Detect,"{""class"": ""Detect"", ""nc"": 80, ""reg_max"": 16, ""stride"": ""tensor([ 8., 16., 32.])""}",False,464912,,list,"[[1, 64, 60, 80], [1, 128, 30, 40], [1, 256, 15, 20]]","[[1, 84, 6300]]",29,57.8023,57.2014,2.311
model.23.cv2.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,78144,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,15.5184,15.0109,1.7955
model.23.cv2.0.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,6.422,5.8755,1.7068
model.23.cv2.0.0.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,176947200,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,5.7436,5.1454,1.6476
model.23.cv2.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,6.2696,6.0367,0.7994
model.23.cv2.0.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,176947200,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,5.6375,5.4369,0.8017
model.23.cv2.0.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,19660800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,2.741,2.646,0.3585
model.23.cv2.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,115008,,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",29,5.2975,5.1274,0.7211
model.23.cv2.1.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,73856,,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",29,2.9197,2.8713,0.7306
model.23.cv2.1.0.conv,e738866af6faefef,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,73728,88473600,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",29,2.651,2.3467,0.7237
model.23.cv2.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",29,1.6237,1.4873,0.3505
model.23.cv2.1.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,44236800,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",29,1.3655,1.2855,0.319
model.23.cv2.1.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,4915200,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",29,0.6939,0.6404,0.1791
model.23.cv2.2,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,188736,,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",29,2.8527,2.7351,0.3876
model.23.cv2.2.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,147584,,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",29,1.6975,1.6001,0.2699
model.23.cv2.2.0.conv,cb3f2f7786092fa1,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,147456,44236800,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",29,1.5269,1.4249,0.2607
model.23.cv2.2.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.9076,0.8299,0.2426
model.23.cv2.2.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.744,0.6628,0.2369
model.23.cv2.2.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,1228800,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.1966,0.1391,0.1436
model.23.cv3.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,19904,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",29,17.3402,17.205,0.7348
model.23.cv3.0.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,5984,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",29,6.9494,6.7262,0.7009
model.23.cv3.0.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,704,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,3.4339,3.5244,0.4195
model.23.cv3.0.0.0.conv,28f8a71deb45c071,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 64, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,576,2764800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,2.808,2.8232,0.3931
model.23.cv3.0.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,5280,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",29,3.4572,3.2353,0.582
model.23.cv3.0.0.1.conv,cc8ea5a806e2feb0,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,5120,24576000,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",29,2.7151,2.5446,0.4447
model.23.cv3.0.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",29,7.4612,7.4522,0.5012
model.23.cv3.0.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",29,3.6888,3.7983,0.4425
model.23.cv3.0.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,3456000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",29,2.9763,3.0747,0.4518
model.23.cv3.0.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",29,3.7221,3.778,0.3069
model.23.cv3.0.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,30720000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",29,2.902,2.937,0.3424
model.23.cv3.0.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,30720000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",29,2.8547,2.6714,0.3247
model.23.cv3.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,25728,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",29,6.5243,6.4959,0.5095
model.23.cv3.1.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,11808,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",29,3.3665,3.4711,0.4015
model.23.cv3.1.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,1408,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 30, 40]]",29,1.9628,2.0616,0.433
model.23.cv3.1.0.0.conv,d8b623f69d3ca6d9,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 128, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [1, 1]}",True,1152,1382400,tensor,"[[1, 128, 30, 40]]","[[1, 128, 30, 40]]",29,1.5589,1.5309,0.4256
model.23.cv3.1.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,10400,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",29,1.3654,1.3233,0.2105
