path,config_id,class,config_json,leaf,params,macs,input_kind,input_shapes,out_shapes,count,lat_mean_ms,lat_median_ms,lat_std_ms
model.10.m.0.ffn.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,33024,,tensor,"[[1, 256, 15, 20]]","[[1, 128, 15, 20]]",29,0.9512,0.8085,0.3408
model.10.m.0.ffn.1.conv,1712e7d5e9da8bf3,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,32768,9830400,tensor,"[[1, 256, 15, 20]]","[[1, 128, 15, 20]]",29,0.9016,0.7632,0.3345
model.10.m.0.ffn.1.act,6349974901edc3ae,Identity,"{""class"": ""Identity""}",True,0,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",29,0.0045,0.0043,0.0007
model.11,558011dc253c52df,Upsample,"{""class"": ""Upsample""}",True,0,,tensor,"[[1, 256, 15, 20]]","[[1, 256, 30, 40]]",29,1.544,1.3951,0.3656
model.12,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 256, 30, 40], [1, 128, 30, 40]]","[[1, 384, 30, 40]]",29,0.4441,0.3846,0.1656
model.13,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,111296,,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",29,8.9921,8.7553,1.54
model.13.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,49408,,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",29,3.5827,3.5532,0.6443
model.13.cv1.conv,593fe36f63e08017,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,49152,58982400,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",29,3.1716,3.0476,0.6415
model.13.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,2.3414,2.4664,0.5511
model.13.cv2.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,1.8123,1.6178,0.5404
model.13.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,37056,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",29,2.6539,2.2722,0.6799
model.13.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18496,,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",29,1.3515,1.1204,0.4823
model.13.m.0.cv1.conv,9e4de22a76a0b361,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",29,1.1619,0.9606,0.4656
model.13.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18560,,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",29,1.146,1.0129,0.3606
model.13.m.0.cv2.conv,6a1d500e1827091d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",29,0.9634,0.8288,0.3562
model.14,558011dc253c52df,Upsample,"{""class"": ""Upsample""}",True,0,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 60, 80]]",29,0.506,0.497,0.1415
model.15,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 128, 60, 80], [1, 128, 60, 80]]","[[1, 256, 60, 80]]",29,1.4387,1.3495,0.3621
model.16,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,32096,,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",29,14.8635,14.1404,3.0885
model.16.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,16512,,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",29,6.1864,5.896,0.9899
model.16.cv1.conv,15a5a87053111448,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16384,78643200,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",29,5.6042,5.3519,0.8485
model.16.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6272,,tensor,"[[1, 96, 60, 80]]","[[1, 64, 60, 80]]",29,3.933,3.8433,0.486
model.16.cv2.conv,4bbc089f08e24d13,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 96, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6144,29491200,tensor,"[[1, 96, 60, 80]]","[[1, 64, 60, 80]]",29,3.2645,3.1371,0.5073
model.16.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,9312,,tensor,"[[1, 32, 60, 80]]","[[1, 32, 60, 80]]",29,4.0961,3.8613,1.4221
model.16.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,4640,,tensor,"[[1, 32, 60, 80]]","[[1, 16, 60, 80]]",29,1.7401,1.389,0.8531
model.16.m.0.cv1.conv,04290e6ccde316eb,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [1, 1]}",True,4608,22118400,tensor,"[[1, 32, 60, 80]]","[[1, 16, 60, 80]]",29,1.509,1.1905,0.772
model.16.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,4672,,tensor,"[[1, 16, 60, 80]]","[[1, 32, 60, 80]]",29,1.9882,1.6737,0.6352
model.16.m.0.cv2.conv,58db6d670a6061c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,4608,22118400,tensor,"[[1, 16, 60, 80]]","[[1, 32, 60, 80]]",29,1.4956,1.3195,0.5262
model.17,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 30, 40]]",29,2.1908,1.9914,0.5184
model.17.conv,d33f342ed0013fe8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [2, 2]}",True,36864,44236800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 30, 40]]",29,1.9744,1.7863,0.4595
model.18,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 64, 30, 40], [1, 128, 30, 40]]","[[1, 192, 30, 40]]",29,0.2888,0.2434,0.2046
model.19,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,86720,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,7.9929,7.61,1.5874
model.19.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,2.5288,2.5432,0.4545
model.19.cv1.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,2.0495,1.8906,0.4282
model.19.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,2.4105,2.3574,0.3583
model.19.cv2.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",29,1.991,1.8567,0.3496
model.19.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,37056,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",29,2.6594,2.2344,1.2575
model.19.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18496,,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",29,1.3951,1.107,1.0128
model.19.m.0.cv1.conv,9e4de22a76a0b361,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",29,1.2032,0.9478,0.8935
model.19.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18560,,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",29,1.1518,1.0039,0.3604
model.19.m.0.cv2.conv,6a1d500e1827091d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",29,0.9398,0.8244,0.3284
model.20,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,147712,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 15, 20]]",29,2.0808,1.9,0.4926
model.20.conv,4b4c3f50477a05c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [2, 2]}",True,147456,44236800,tensor,"[[1, 128, 30, 40]]","[[1, 128, 15, 20]]",29,1.8476,1.7098,0.4177
model.21,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 128, 15, 20], [1, 256, 15, 20]]","[[1, 384, 15, 20]]",29,0.2282,0.1531,0.2202
model.22,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,378880,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",29,9.7901,9.4743,0.9119
model.22.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,98816,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",29,1.6106,1.4927,0.3672
model.22.cv1.conv,a5afdd11be223ff4,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",True,98304,29491200,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",29,1.3706,1.2945,0.3363
model.22.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,98816,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",29,1.8311,1.5617,0.5646
model.22.cv2.conv,a5afdd11be223ff4,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",True,98304,29491200,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",29,1.5757,1.3207,0.4962
model.22.m.0,e371addf8e0cb08a,C3k,"{""class"": ""C3k""}",False,181248,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",29,6.0433,5.9077,0.656
model.22.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,8320,,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",29,0.9183,0.7384,0.5228
model.22.m.0.cv1.conv,00b2e6a5f34b1125,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,8192,2457600,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",29,0.7687,0.5454,0.5236
model.22.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,8320,,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",29,0.8333,0.7696,0.2108
model.22.m.0.cv2.conv,00b2e6a5f34b1125,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,8192,2457600,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",29,0.6941,0.6277,0.2066
model.22.m.0.cv3,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,16640,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",29,0.7918,0.7136,0.2068
model.22.m.0.cv3.conv,347e13f415663a02,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16384,4915200,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",29,0.6311,0.5678,0.1725
model.22.m.0.m,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,147968,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,3.3334,3.2511,0.3934
model.22.m.0.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,73984,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,1.9211,1.8654,0.3407
model.22.m.0.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,1.0434,0.954,0.2557
model.22.m.0.m.0.cv1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.8904,0.7997,0.2511
model.22.m.0.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.795,0.7517,0.2119
model.22.m.0.m.0.cv2.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.6315,0.5966,0.179
model.22.m.0.m.1,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,73984,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,1.3773,1.2858,0.1974
model.22.m.0.m.1.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.6797,0.6325,0.1178
model.22.m.0.m.1.cv1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.5398,0.5021,0.0922
model.22.m.0.m.1.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.623,0.6083,0.0786
model.22.m.0.m.1.cv2.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.491,0.4734,0.0725
model.23,513dd5b90ed4c6df,Detect,"{""class"": ""Detect"", ""nc"": 80, ""reg_max"": 16, ""stride"": ""tensor([ 8., 16., 32.])""}",False,464912,,list,"[[1, 64, 60, 80], [1, 128, 30, 40], [1, 256, 15, 20]]","[[1, 84, 6300]]",29,57.8753,57.8755,1.6427
model.23.cv2.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,78144,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,14.8879,14.5925,1.0949
model.23.cv2.0.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,6.1403,6.0306,0.8205
model.23.cv2.0.0.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,176947200,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,5.4675,5.2671,0.8661
model.23.cv2.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,6.0001,5.9322,0.8941
model.23.cv2.0.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,176947200,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,5.4105,5.1395,0.9013
model.23.cv2.0.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,19660800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,2.6685,2.5878,0.501
model.23.cv2.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,115008,,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",29,5.3196,5.2061,0.6843
model.23.cv2.1.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,73856,,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",29,2.9568,2.9901,0.5525
model.23.cv2.1.0.conv,e738866af6faefef,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,73728,88473600,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",29,2.6661,2.5609,0.5458
model.23.cv2.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",29,1.5724,1.4319,0.3651
model.23.cv2.1.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,44236800,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",29,1.3754,1.2249,0.3678
model.23.cv2.1.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,4915200,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",29,0.7246,0.6249,0.2888
model.23.cv2.2,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,188736,,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",29,3.0195,2.9466,0.4513
model.23.cv2.2.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,147584,,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",29,1.9324,1.7851,0.4118
model.23.cv2.2.0.conv,cb3f2f7786092fa1,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,147456,44236800,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",29,1.769,1.6076,0.4141
model.23.cv2.2.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.8664,0.8419,0.1078
model.23.cv2.2.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.705,0.6949,0.0796
model.23.cv2.2.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,1228800,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",29,0.1673,0.1559,0.0361
model.23.cv3.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,19904,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",29,17.7587,17.4667,0.8334
model.23.cv3.0.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,5984,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",29,7.2589,7.3162,0.7091
model.23.cv3.0.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,704,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,3.7597,3.7433,0.5692
model.23.cv3.0.0.0.conv,28f8a71deb45c071,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 64, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,576,2764800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",29,3.081,3.1079,0.5064
model.23.cv3.0.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,5280,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",29,3.4431,3.2829,0.598
model.23.cv3.0.0.1.conv,cc8ea5a806e2feb0,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,5120,24576000,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",29,2.7039,2.4207,0.6076
model.23.cv3.0.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",29,7.53,7.5662,0.4203
model.23.cv3.0.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",29,3.711,3.7573,0.3734
model.23.cv3.0.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,3456000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",29,2.9586,2.907,0.4279
model.23.cv3.0.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",29,3.7679,3.7421,0.3348
model.23.cv3.0.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,30720000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",29,2.9608,2.8439,0.4157
model.23.cv3.0.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,30720000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",29,2.8868,2.6647,0.3665
model.23.cv3.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,25728,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",29,6.6686,6.6109,0.4253
model.23.cv3.1.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,11808,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",29,3.4265,3.5351,0.4026
model.23.cv3.1.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,1408,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 30, 40]]",29,1.8402,1.8346,0.3935
model.23.cv3.1.0.0.conv,d8b623f69d3ca6d9,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 128, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [1, 1]}",True,1152,1382400,tensor,"[[1, 128, 30, 40]]","[[1, 128, 30, 40]]",29,1.4523,1.3717,0.3672
model.23.cv3.1.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,10400,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",29,1.5479,1.3539,0.4696
