path,config_id,class,config_json,leaf,params,macs,input_kind,input_shapes,out_shapes,count,lat_mean_ms,lat_median_ms,lat_std_ms
model.10.m.0.ffn.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,33024,,tensor,"[[1, 256, 15, 20]]","[[1, 128, 15, 20]]",5,0.7231,0.6558,0.0956
model.10.m.0.ffn.1.conv,1712e7d5e9da8bf3,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,32768,9830400,tensor,"[[1, 256, 15, 20]]","[[1, 128, 15, 20]]",5,0.6776,0.6115,0.0932
model.10.m.0.ffn.1.act,6349974901edc3ae,Identity,"{""class"": ""Identity""}",True,0,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",5,0.0053,0.0053,0.001
model.11,558011dc253c52df,Upsample,"{""class"": ""Upsample""}",True,0,,tensor,"[[1, 256, 15, 20]]","[[1, 256, 30, 40]]",5,1.6315,1.6053,0.2531
model.12,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 256, 30, 40], [1, 128, 30, 40]]","[[1, 384, 30, 40]]",5,0.5777,0.5871,0.0507
model.13,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,111296,,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",5,8.9329,8.8976,0.5566
model.13.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,49408,,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",5,3.463,3.1618,0.4447
model.13.cv1.conv,593fe36f63e08017,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,49152,58982400,tensor,"[[1, 384, 30, 40]]","[[1, 128, 30, 40]]",5,3.1319,2.7822,0.4505
model.13.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,2.2405,2.3622,0.3099
model.13.cv2.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,1.6932,1.6178,0.1504
model.13.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,37056,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",5,2.725,2.8145,0.31
model.13.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18496,,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",5,1.1778,1.1403,0.1319
model.13.m.0.cv1.conv,9e4de22a76a0b361,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",5,1.0099,0.9395,0.1319
model.13.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18560,,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",5,1.2976,1.1217,0.3085
model.13.m.0.cv2.conv,6a1d500e1827091d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",5,1.0095,0.9266,0.1841
model.14,558011dc253c52df,Upsample,"{""class"": ""Upsample""}",True,0,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 60, 80]]",5,0.5141,0.5044,0.0306
model.15,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 128, 60, 80], [1, 128, 60, 80]]","[[1, 256, 60, 80]]",5,1.6198,1.4472,0.3537
model.16,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,32096,,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",5,15.6983,14.017,2.8484
model.16.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,16512,,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",5,6.7064,6.2872,1.192
model.16.cv1.conv,15a5a87053111448,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16384,78643200,tensor,"[[1, 256, 60, 80]]","[[1, 64, 60, 80]]",5,5.8585,5.336,0.9041
model.16.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6272,,tensor,"[[1, 96, 60, 80]]","[[1, 64, 60, 80]]",5,3.9525,3.7937,0.3989
model.16.cv2.conv,4bbc089f08e24d13,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 96, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6144,29491200,tensor,"[[1, 96, 60, 80]]","[[1, 64, 60, 80]]",5,3.3472,3.3004,0.3161
model.16.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,9312,,tensor,"[[1, 32, 60, 80]]","[[1, 32, 60, 80]]",5,4.3978,3.7902,1.7109
model.16.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,4640,,tensor,"[[1, 32, 60, 80]]","[[1, 16, 60, 80]]",5,2.1657,1.3671,1.3272
model.16.m.0.cv1.conv,04290e6ccde316eb,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [1, 1]}",True,4608,22118400,tensor,"[[1, 32, 60, 80]]","[[1, 16, 60, 80]]",5,1.8491,1.1761,1.0934
model.16.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,4672,,tensor,"[[1, 16, 60, 80]]","[[1, 32, 60, 80]]",5,2.0044,2.0016,0.4249
model.16.m.0.cv2.conv,58db6d670a6061c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,4608,22118400,tensor,"[[1, 16, 60, 80]]","[[1, 32, 60, 80]]",5,1.4555,1.3205,0.248
model.17,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 30, 40]]",5,2.3266,2.0735,0.4821
model.17.conv,d33f342ed0013fe8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [2, 2]}",True,36864,44236800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 30, 40]]",5,1.9056,1.8649,0.199
model.18,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 64, 30, 40], [1, 128, 30, 40]]","[[1, 192, 30, 40]]",5,0.2628,0.2514,0.016
model.19,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,86720,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,7.8123,7.9344,0.669
model.19.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,2.2456,2.2914,0.3648
model.19.cv1.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,1.9012,1.8617,0.3537
model.19.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,24832,,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,2.6626,2.7276,0.4846
model.19.cv2.conv,f89ca271fc1e6775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,24576,29491200,tensor,"[[1, 192, 30, 40]]","[[1, 128, 30, 40]]",5,2.0935,1.9661,0.3583
model.19.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,37056,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",5,2.5361,2.5019,0.2889
model.19.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18496,,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",5,1.1915,1.1601,0.0976
model.19.m.0.cv1.conv,9e4de22a76a0b361,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 64, 30, 40]]","[[1, 32, 30, 40]]",5,1.0284,0.9963,0.08
model.19.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,18560,,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",5,1.235,1.1264,0.2582
model.19.m.0.cv2.conv,6a1d500e1827091d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,18432,22118400,tensor,"[[1, 32, 30, 40]]","[[1, 64, 30, 40]]",5,1.0294,0.9438,0.2686
model.20,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,147712,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 15, 20]]",5,2.3075,2.1176,0.4008
model.20.conv,4b4c3f50477a05c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [2, 2]}",True,147456,44236800,tensor,"[[1, 128, 30, 40]]","[[1, 128, 15, 20]]",5,2.1034,1.8605,0.3976
model.21,737abb0106288822,Concat,"{""class"": ""Concat""}",True,0,,list,"[[1, 128, 15, 20], [1, 256, 15, 20]]","[[1, 384, 15, 20]]",5,0.2322,0.1293,0.2232
model.22,1feff90f3b9ccccf,C3k2,"{""class"": ""C3k2""}",False,378880,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",5,10.4461,10.0932,1.0535
model.22.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,98816,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",5,1.5409,1.482,0.15
model.22.cv1.conv,a5afdd11be223ff4,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",True,98304,29491200,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",5,1.341,1.3042,0.12
model.22.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,98816,,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",5,1.9279,1.7767,0.4674
model.22.cv2.conv,a5afdd11be223ff4,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}",True,98304,29491200,tensor,"[[1, 384, 15, 20]]","[[1, 256, 15, 20]]",5,1.687,1.5148,0.4655
model.22.m.0,e371addf8e0cb08a,C3k,"{""class"": ""C3k""}",False,181248,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",5,6.4754,6.1265,0.892
model.22.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,8320,,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",5,0.6951,0.679,0.0645
model.22.m.0.cv1.conv,00b2e6a5f34b1125,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,8192,2457600,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",5,0.5491,0.5234,0.0519
model.22.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,8320,,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",5,0.8457,0.7255,0.2036
model.22.m.0.cv2.conv,00b2e6a5f34b1125,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,8192,2457600,tensor,"[[1, 128, 15, 20]]","[[1, 64, 15, 20]]",5,0.7071,0.5952,0.1958
model.22.m.0.cv3,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,16640,,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",5,0.9423,0.7295,0.457
model.22.m.0.cv3.conv,347e13f415663a02,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16384,4915200,tensor,"[[1, 128, 15, 20]]","[[1, 128, 15, 20]]",5,0.7845,0.5895,0.4305
model.22.m.0.m,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,147968,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,3.8525,3.8905,0.4228
model.22.m.0.m.0,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,73984,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,2.2831,2.2132,0.5062
model.22.m.0.m.0.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,1.2597,0.9646,0.557
model.22.m.0.m.0.cv1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,1.0831,0.8099,0.5185
model.22.m.0.m.0.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.9342,0.885,0.2269
model.22.m.0.m.0.cv2.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.6559,0.6474,0.0836
model.22.m.0.m.1,ae4ed55649189a64,Bottleneck,"{""class"": ""Bottleneck""}",False,73984,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,1.5327,1.4604,0.1886
model.22.m.0.m.1.cv1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.7763,0.749,0.1277
model.22.m.0.m.1.cv1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.6374,0.6169,0.1094
model.22.m.0.m.1.cv2,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.6908,0.6744,0.0652
model.22.m.0.m.1.cv2.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.5472,0.5276,0.0569
model.23,513dd5b90ed4c6df,Detect,"{""class"": ""Detect"", ""nc"": 80, ""reg_max"": 16, ""stride"": ""tensor([ 8., 16., 32.])""}",False,464912,,list,"[[1, 64, 60, 80], [1, 128, 30, 40], [1, 256, 15, 20]]","[[1, 84, 6300]]",5,57.0608,55.2854,3.8842
model.23.cv2.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,78144,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,14.4636,13.6416,1.4622
model.23.cv2.0.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,5.9642,5.8008,0.7081
model.23.cv2.0.0.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,176947200,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,5.3769,5.2528,0.6065
model.23.cv2.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,5.9673,5.734,0.6775
model.23.cv2.0.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,176947200,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,5.3538,5.1616,0.6021
model.23.cv2.0.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,19660800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,2.4165,2.3118,0.212
model.23.cv2.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,115008,,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",5,5.3229,4.885,0.9468
model.23.cv2.1.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,73856,,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",5,2.8445,2.5692,0.428
model.23.cv2.1.0.conv,e738866af6faefef,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,73728,88473600,tensor,"[[1, 128, 30, 40]]","[[1, 64, 30, 40]]",5,2.5039,2.3326,0.3689
model.23.cv2.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",5,1.7261,1.4497,0.5572
model.23.cv2.1.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,44236800,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",5,1.52,1.2574,0.5301
model.23.cv2.1.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,4915200,tensor,"[[1, 64, 30, 40]]","[[1, 64, 30, 40]]",5,0.688,0.6652,0.1251
model.23.cv2.2,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,188736,,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",5,2.8334,2.7352,0.3497
model.23.cv2.2.0,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,147584,,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",5,1.671,1.6127,0.1555
model.23.cv2.2.0.conv,cb3f2f7786092fa1,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,147456,44236800,tensor,"[[1, 256, 15, 20]]","[[1, 64, 15, 20]]",5,1.5013,1.4609,0.1498
model.23.cv2.2.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,36992,,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.932,0.9483,0.1612
model.23.cv2.2.1.conv,7123a330f783f287,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,36864,11059200,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.7698,0.7895,0.1467
model.23.cv2.2.2,8509c678becabfbf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",True,4160,1228800,tensor,"[[1, 64, 15, 20]]","[[1, 64, 15, 20]]",5,0.1765,0.1829,0.0508
model.23.cv3.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,19904,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",5,17.2149,17.082,0.5843
model.23.cv3.0.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,5984,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",5,6.7104,6.5992,0.416
model.23.cv3.0.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,704,,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,3.0585,3.0982,0.2255
model.23.cv3.0.0.0.conv,28f8a71deb45c071,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 64, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}",True,576,2764800,tensor,"[[1, 64, 60, 80]]","[[1, 64, 60, 80]]",5,2.5039,2.4334,0.2114
model.23.cv3.0.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,5280,,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",5,3.5955,3.677,0.5192
model.23.cv3.0.0.1.conv,cc8ea5a806e2feb0,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,5120,24576000,tensor,"[[1, 64, 60, 80]]","[[1, 80, 60, 80]]",5,2.8471,2.9833,0.4441
model.23.cv3.0.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",5,7.417,7.3217,0.5151
model.23.cv3.0.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",5,3.5149,3.5352,0.3213
model.23.cv3.0.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,3456000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",5,2.8072,2.9114,0.3618
model.23.cv3.0.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",5,3.8489,3.7325,0.3973
model.23.cv3.0.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,30720000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",5,3.0581,3.0448,0.2632
model.23.cv3.0.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,30720000,tensor,"[[1, 80, 60, 80]]","[[1, 80, 60, 80]]",5,3.0064,2.8846,0.3174
model.23.cv3.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,25728,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",5,6.5082,6.4104,0.4655
model.23.cv3.1.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,11808,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",5,3.4328,3.5388,0.5339
model.23.cv3.1.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,1408,,tensor,"[[1, 128, 30, 40]]","[[1, 128, 30, 40]]",5,2.1646,2.2243,0.4457
model.23.cv3.1.0.0.conv,d8b623f69d3ca6d9,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 128, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [1, 1]}",True,1152,1382400,tensor,"[[1, 128, 30, 40]]","[[1, 128, 30, 40]]",5,1.7337,1.4406,0.4486
model.23.cv3.1.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,10400,,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",5,1.2296,1.1751,0.1102
